"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2007",15.125,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2008",17.95,"B"
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2009",17.55,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2010",14.325,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2011",16.925,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2012",18.575,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2013",15.8,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2014",22.65,"B"
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2015",17.325,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2016",18.675,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2005",6.920532,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2006",7.036038,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2007",7.208412,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2008",7.699322,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2009",10.09078,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2010",9.757226,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2011",9.841106,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2012",9.435868,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2013",9.477246,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2014",9.467809,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2015",8.612964,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2016",7.728375,
"NLD","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2000",5.775,
"NLD","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2001",4.6,
"NLD","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2002",5,
"NLD","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2003",6.3,
"NLD","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2004",7.95,
"NLD","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2005",8.225,
"NLD","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2006",6.55,
"NLD","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2007",5.975,
"NLD","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2008",5.3,
"NLD","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2009",6.6,"B"
"NLD","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2010",8.725,"B"
"NLD","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2011",10,
"NLD","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2012",11.725,"B"
"NLD","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2013",13.2,
"NLD","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2014",12.75,
"NLD","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2015",11.25,
"NLD","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2016",10.825,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1986",8.037485,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1987",8.221416,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1988",11.09382,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1989",13.86471,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1990",14.44821,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1991",19.34637,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1992",19.16047,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1993",17.87156,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1994",15.46844,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1995",12.2612,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1996",12.21549,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1997",13.58225,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1998",15.01688,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1999",14.19103,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2000",13.51099,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2001",12.10061,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2002",11.7439,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2003",10.4686,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2004",9.657469,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2005",9.758857,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2006",9.919009,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2007",9.882729,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2008",10.93912,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2009",15.87041,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2010",16.38879,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2011",15.95025,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2012",16.71692,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2013",15.04531,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2014",13.89433,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2015",13.69827,
"NZL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2016",13.19881,
"NOR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2000",10.425,
"NOR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2001",10.65,
"NOR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2002",11.2,
"NOR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2003",10.95,
"NOR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2004",11.35,
"NOR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2005",11.475,"B"
"NOR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2006",8.725,
"NOR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2007",7.425,
"NOR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2008",7.5,
"NOR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2009",9.175,
"NOR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2010",9.25,
"NOR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2011",8.675,
"NOR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2012",8.45,
"NOR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2013",9.125,
"NOR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2014",7.85,
"NOR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2015",9.875,
"NOR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2016",11.125,
"POL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2000",35.25,
"POL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2001",39.525,
"POL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2002",42.525,
"POL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2003",41.875,
"POL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2004",39.525,
"POL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2005",36.9,
"POL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2006",29.8,
"POL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2007",21.65,
"POL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2008",17.3,
"POL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2009",20.65,"B"
"POL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2010",23.675,
"POL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2011",25.775,
"POL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2012",26.5,
"POL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2013",27.275,
"POL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2014",23.85,
"POL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2015",20.75,
"POL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2016",17.625,
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1998",10.65,
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1999",9.1,
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2000",8.85,
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2001",9.35,
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2002",11.675,
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2003",14.575,
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2004",15.45,
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2005",16.225,
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2006",16.525,
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2007",16.7,
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2008",16.675,
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2009",20.325,
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2010",22.75,"B"
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2011",30.225,
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2012",37.925,
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2013",38.1,
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2014",34.825,
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2015",31.95,
"PRT","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2016",27.925,
"SVK","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1999",33.825,
"SVK","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2000",36.95,
"SVK","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2001",39.175,
"SVK","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2002",37.675,
"SVK","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2003",33.4,
"SVK","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2004",33.075,
"SVK","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2005",30.05,
"SVK","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2006",26.65,
"SVK","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2007",20.325,
"SVK","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2008",19.025,
"SVK","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2009",27.175,
"SVK","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2010",33.5,"B"
"SVK","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2011",33.425,
"SVK","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2012",33.975,
"SVK","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2013",33.675,
"SVK","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2014",29.7,
"SVK","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2015",26.45,
"SVK","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2016",22.225,
"ESP","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1999",29.375,
"ESP","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2000",26,"B"
"ESP","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2001",21.075,
"ESP","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2002",22.2,
"ESP","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2003",22.7,
"ESP","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2004",22,"B"
"ESP","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2005",19.65,
"ESP","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2006",17.9,
"ESP","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2007",18.1,
"ESP","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2008",24.475,
"ESP","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2009",37.75,
"ESP","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2010",41.5,
"ESP","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2011",46.225,
"ESP","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2012",52.875,
"ESP","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2013",55.475,
"ESP","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2014",53.2,
"ESP","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2015",48.35,
"ESP","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2016",44.45,
"SWE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2001",11.75,
"SWE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2002",12.875,
"SWE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2003",13.725,
"SWE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2004",17.075,
"SWE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2005",21.675,
"SWE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2006",21.525,
"SWE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2007",19.325,
"SWE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2008",20.15,
"SWE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2009",24.9,
"SWE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2010",24.775,
"SWE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2011",22.75,
"SWE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2012",23.6,
"SWE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2013",23.525,
"SWE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2014",22.875,
"SWE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2015",20.325,
"SWE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2016",18.825,
"CHE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1999",6.2,
"CHE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2000",5,
"CHE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2001",5.6,
"CHE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2002",5.6,
"CHE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2003",8.5,
"CHE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2004",7.7,
"CHE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2005",8.8,
"CHE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2006",7.7,
"CHE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2007",7.1,
"CHE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2008",7,
"CHE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2009",8.5,"B"
"CHE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2010",8.2,
"CHE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2011",7.7,
"CHE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2012",8.3,
"CHE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2013",8.725,
"CHE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2014",8.575,
"CHE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2015",8.775,
"CHE","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2016",8.575,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2006",16.475,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2007",17.275,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2008",18.475,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2009",22.85,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2010",19.775,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2011",16.725,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2012",15.7,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2013",16.95,"B"
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2014",17.825,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2015",18.525,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2016",19.475,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2000",12.625,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2001",11.775,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2002",11.975,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2003",12.225,"B"
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2004",11.95,"B"
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2005",12.725,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2006",13.875,"B"
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2007",14.25,"B"
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2008",14.975,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2009",19.1,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2010",19.875,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2011",21.25,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2012",21.2,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2013",20.65,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2014",16.95,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2015",14.625,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2016",13,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1955",8.708333,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1956",8.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1957",8.933333,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1958",13.06667,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1959",10.98333,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1960",11.19167,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1961",13.01667,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1962",11.3,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1963",12.19167,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1964",11.48333,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1965",10.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1966",8.533334,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1967",8.633333,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1968",8.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1969",8.333333,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1970",10.99167,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1971",12.7,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1972",12.1,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1973",10.475,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1974",11.84167,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1975",16.06667,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1976",14.73333,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1977",13.61667,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1978",12.28333,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1979",11.8,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1980",13.81667,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1981",14.91667,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1982",17.75833,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1983",17.19167,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1984",13.94167,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1985",13.575,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1986",13.29167,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1987",12.20833,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1988",11.04167,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1989",10.9,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1990",11.16667,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1991",13.425,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1992",14.21667,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1993",13.38333,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1994",12.45833,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1995",12.05,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1996",12.01667,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1997",11.28333,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1998",10.41667,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1999",9.908334,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2000",9.325,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2001",10.575,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2002",11.98333,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2003",12.4,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2004",11.83333,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2005",11.30833,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2006",10.5,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2007",10.53333,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2008",12.81667,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2009",17.56667,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2010",18.41667,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2011",17.28333,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2012",16.18333,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2013",15.51667,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2014",13.36667,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2015",11.6,
"USA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2016",10.41667,
"BRA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2003",25.31638,
"BRA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2004",24.2296,
"BRA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2005",22.13585,
"BRA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2006",22.42577,
"BRA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2007",21.20091,
"BRA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2008",18.0027,
"BRA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2009",18.46938,
"BRA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2010",16.04446,
"BRA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2011",14.46537,
"BRA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2012",13.48343,
"BRA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2013",14.01887,
"BRA","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2014",13.37513,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2005",19.73631,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2006",18.30702,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2007",17.84182,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2008",19.72517,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2009",22.59962,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2010",18.54263,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2011",17.54243,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2012",16.25605,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2013",16.04688,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2014",16.44328,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2015",15.50438,
"CHL","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2016",15.66449,
"EST","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2000",23.875,
"EST","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2001",22.275,
"EST","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2002",17.85,
"EST","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2003",20.7,
"EST","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2004",23.8,
"EST","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2005",15.025,
"EST","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2006",12.15,
"EST","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2008",11.75,
"EST","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2009",27.4,
"EST","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2010",32.8,
"EST","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2011",22.375,
"EST","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2012",20.8,
"EST","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2013",18.75,
"EST","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2014",14.975,
"EST","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2015",13.2,
"EST","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2016",13.475,
"ISR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1995",14.81134,
"ISR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1996",13.4603,
"ISR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1997",14.84785,
"ISR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1998",16.92935,
"ISR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","1999",16.67514,
"ISR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2000",16.81425,
"ISR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2001",18.54964,
"ISR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2002",20.80142,
"ISR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2003",22.10518,
"ISR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2004",20.42061,
"ISR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2005",17.73689,
"ISR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2006",18.19669,
"ISR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2007",16.02376,
"ISR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2008",12.61379,
"ISR","YOUTHUNEMP","TOT","PC_YOUTHLF","A","2009",14.55412,
